step,mode,loss,angle_error(rad)
1,test,0,0.049325596541166306
2,test,0,0.24480727314949036
3,test,0,0.2457970529794693
4,test,0,0.24285775423049927
5,test,0,0.2448936253786087
6,test,0,0.24975702166557312
7,test,0,0.27454596757888794
8,test,0,0.27051177620887756
9,test,0,0.2757437527179718
10,test,0,0.19545526802539825
11,test,0,0.13646720349788666
12,test,0,0.12837862968444824
13,test,0,0.1450853943824768
14,test,0,0.13840553164482117
15,test,0,0.14687640964984894
16,test,0,0.2427135854959488
17,test,0,0.25696513056755066
18,test,0,0.24891261756420135
19,test,0,0.08682367950677872
20,test,0,0.08311781287193298
21,test,0,0.01567988283932209
22,test,0,0.014079669490456581
23,test,0,0.014210513792932034
24,test,0,0.013269511051476002
25,test,0,0.012861866503953934
26,test,0,0.012928071431815624
27,test,0,0.012791836634278297
28,test,0,0.01264319196343422
29,test,0,0.012723291292786598
30,test,0,0.013412106782197952
31,test,0,0.012905382551252842
32,test,0,0.013898700475692749
33,test,0,0.013761922717094421
34,test,0,0.013522561639547348
35,test,0,0.013547264039516449
36,test,0,0.013568173162639141
37,test,0,0.014016224071383476
38,test,0,0.013770048506557941
39,test,0,0.0136957298964262
40,test,0,0.014043907634913921
41,test,0,0.012552636675536633
42,test,0,0.012698186561465263
43,test,0,0.01338384859263897
44,test,0,0.013465366326272488
45,test,0,0.01364274974912405
46,test,0,0.01400899700820446
47,test,0,0.013784091919660568
48,test,0,0.01317810919135809
49,test,0,0.012840906158089638
50,test,0,0.012665830552577972
51,test,0,0.012720503844320774
52,test,0,0.010440196841955185
53,test,0,0.009278737008571625
54,test,0,0.010963738895952702
55,test,0,0.010578447952866554
56,test,0,0.00924886204302311
57,test,0,0.008766720071434975
58,test,0,0.00673067569732666
59,test,0,0.009984135627746582
60,test,0,0.0068195536732673645
61,test,0,0.007780523970723152
62,test,0,0.006831265985965729
63,test,0,0.005246218293905258
64,test,0,0.0040298644453287125
65,test,0,0.004444248974323273
66,test,0,0.005946207791566849
67,test,0,0.003397233784198761
68,test,0,0.002846410498023033
69,test,0,0.002814222127199173
70,test,0,0.0018091686069965363
71,test,0,0.0017357748001813889
72,test,0,0.005998553708195686
73,test,0,0.0033584292978048325
74,test,0,0.005111703649163246
75,test,0,0.0033725369721651077
76,test,0,0.0015710610896348953
77,test,0,0.005541423335671425
78,test,0,0.000403430312871933
79,test,0,0.004466166719794273
80,test,0,0.005203897133469582
81,test,0,0.0029962733387947083
82,test,0,0.0030948109924793243
83,test,0,0.0031475648283958435
84,test,0,0.006590200588107109
85,test,0,0.00721629336476326
86,test,0,0.003696005791425705
87,test,0,0.00491754524409771
88,test,0,0.007932480424642563
89,test,0,0.00710364431142807
90,test,0,0.0024550333619117737
91,test,0,0.0012247879058122635
92,test,0,0.005582913756370544
93,test,0,0.004316385835409164
94,test,0,7.634423673152924e-05
95,test,0,0.0036915652453899384
96,test,0,0.003669753670692444
97,test,0,0.0005423985421657562
98,test,0,0.004665900021791458
99,test,0,4.012696444988251e-05
100,test,0,0.001658514142036438
101,test,0,0.007774852216243744
102,test,0,0.004386818036437035
103,test,0,0.008017882704734802
104,test,0,0.009524982422590256
105,test,0,0.008816368877887726
106,test,0,0.007420629262924194
107,test,0,0.012886613607406616
108,test,0,0.016422126442193985
109,test,0,0.01576504111289978
110,test,0,0.0110919289290905
111,test,0,0.013178560882806778
112,test,0,0.017531786113977432
113,test,0,0.016712777316570282
114,test,0,0.019461452960968018
115,test,0,0.01629473641514778
116,test,0,0.015181683003902435
117,test,0,0.014749869704246521
118,test,0,0.014432493597269058
119,test,0,0.018926363438367844
120,test,0,0.02220723405480385
121,test,0,0.018577363342046738
122,test,0,0.018664434552192688
123,test,0,0.019388511776924133
124,test,0,0.018163170665502548
125,test,0,0.01759849488735199
126,test,0,0.01673336699604988
127,test,0,0.01700250431895256
128,test,0,0.015807505697011948
129,test,0,0.0185091495513916
130,test,0,0.018639814108610153
131,test,0,0.018181785941123962
132,test,0,0.018291175365447998
133,test,0,0.016913272440433502
134,test,0,0.016515806317329407
135,test,0,0.017146285623311996
136,test,0,0.017964225262403488
137,test,0,0.018164556473493576
138,test,0,0.01940983161330223
139,test,0,0.016612518578767776
140,test,0,0.019998352974653244
141,test,0,0.01840347796678543
142,test,0,0.02037809044122696
143,test,0,0.02407936379313469
144,test,0,0.021844133734703064
145,test,0,0.02147413045167923
146,test,0,0.023223992437124252
147,test,0,0.0280124731361866
148,test,0,0.026089318096637726
149,test,0,0.027665600180625916
150,test,0,0.025227513164281845
151,test,0,0.031822867691516876
152,test,0,0.02784084901213646
