step,mode,loss,angle_error(rad)
1,training,0.0,0.0
2,training,0.02103133,0.03392144292593002
3,training,0.020394234,0.022667458280920982
4,training,0.02457405,0.007036457769572735
5,training,0.022488993,0.03423217311501503
6,training,0.025284333,0.026131074875593185
7,training,0.022355834,0.008681214414536953
8,training,0.029128185,0.04304032027721405
9,training,0.036811594,0.06889309734106064
10,training,0.027291901,0.0017534506041556597
11,training,0.016300613,0.07780200242996216
12,training,0.030401202,0.09529215097427368
13,training,0.027403397,0.04597418010234833
14,training,0.01435647,0.0402945801615715
15,training,0.016000798,0.08821262419223785
16,training,0.01694964,0.045735009014606476
17,training,0.008337926,0.032588237524032594
18,training,0.01843878,0.3028248377144337
19,training,0.024391316,0.8808760307729244
20,training,0.01768836,0.9349547155201435
21,training,0.006558669,0.9175726264715195
22,training,0.20996101,0.14664751067757606
23,training,0.009099893,0.055185720324516296
24,training,0.011785164,0.12023797631263733
25,training,0.017608894,0.11875533312559128
26,training,0.081197314,0.016891705989837663
27,training,0.12544805,0.5749385744333267
28,training,0.01689086,0.7164695054292679
29,training,0.027237225,0.7161891251802445
30,training,0.07386668,0.14848826825618744
31,training,0.149771,0.11530842632055283
32,training,0.021281555,0.11910519003868103
33,training,0.007885301,0.03787278011441231
34,training,0.00566862,0.004912384785711765
35,training,0.009763184,0.08888497948646545
36,training,0.07331745,0.20003476738929749
37,training,0.010187672,0.15913254022598267
38,training,0.004552814,0.04186302796006203
39,training,0.0945696,0.00362202525138855
40,training,0.010931016,0.09956854581832886
41,training,0.10698844,0.16142132878303528
42,training,0.016503634,0.15179060343652964
43,training,0.01262091,0.1346793020144105
44,training,0.06900879,0.10674187485128642
45,training,0.08290043,0.06557818446308375
46,training,0.048482493,0.031334073096513745
47,training,0.06602743,0.0037592813372611944
48,training,0.011014714,0.04222818017005922
49,training,0.013384147,0.05572966188192369
50,training,0.0076502617,0.11917972266674043
51,training,0.003340514,0.18020234741270544
52,training,0.062141363,0.00014419294893741608
53,training,0.0029888365,0.033758386969566345
54,training,0.0056637684,0.005979943089187145
55,training,0.007618402,0.06428086757659912
56,training,0.0075002154,0.044481731951236725
57,training,0.07638475,0.027158431708812714
58,training,0.042548776,0.024588655680418015
59,training,0.0024502245,0.027518242597579956
60,training,0.013508422,0.04625774919986725
61,training,0.0031979014,0.06748607009649277
62,training,0.009035668,0.04399606212973595
63,training,0.0027815436,0.012587223201990128
64,training,0.0064835446,0.05045238509774208
65,training,0.012200175,0.03660668805241585
66,training,0.0027342946,0.036846667528152466
67,training,0.012098664,0.08080893009901047
68,training,0.0033729891,0.033375803381204605
69,training,0.00208736,0.019435256719589233
70,training,0.054771867,0.01811136305332184
71,training,0.0031676316,0.030574524775147438
72,training,0.007921158,0.019972629845142365
73,training,0.0017128647,0.0026191440410912037
74,training,0.0008877476,0.0014937734231352806
75,training,0.0064438037,0.009383502416312695
76,training,0.009669073,0.0018906956538558006
77,training,0.00939925,0.058638907968997955
78,training,0.010123405,0.06628199182450772
79,training,0.0012508222,0.05728661604225636
80,training,0.0028177132,0.09113776087760925
81,training,0.004978218,0.16508573070168495
82,training,0.006858849,0.22837604358792304
83,training,0.0016926659,0.2432108625769615
84,training,0.061106447,0.23696247786283492
85,training,0.013336457,0.23190434426069262
86,training,0.008767727,0.2171621799468994
87,training,0.0038706292,0.1300143301486969
88,training,0.0073536006,0.15156030654907227
89,training,0.0050003375,0.18185514211654663
90,training,0.06324031,0.12989379465579987
91,training,0.077666275,0.11476220935583115
92,training,0.009057282,0.14842943847179413
93,training,0.012003793,0.15360844135284424
94,training,0.0015040914,0.06357146799564362
95,training,0.072112456,0.04779573529958725
96,training,0.01609153,0.11766168475151062
97,training,0.024605699,0.14580819010734558
98,training,0.0048078736,0.08672492951154709
99,training,0.0058264434,0.0829124003648758
100,training,0.001774463,0.08277087658643723
101,training,0.011982324,0.07164138555526733
102,training,0.00985474,0.05405864492058754
103,training,0.004831351,0.06050119176506996
104,training,0.03947444,0.13128286600112915
105,training,0.014410789,0.11926838755607605
106,training,0.0040599736,0.08913202583789825
107,training,0.0026533147,0.03892749920487404
108,training,0.011638597,0.04584629833698273
109,training,0.008087538,0.010718216188251972
110,training,0.0063069123,0.00698167784139514
111,training,0.0050238115,0.023950982838869095
112,training,0.0043855524,0.07452566176652908
113,training,0.004216855,0.061348043382167816
114,training,0.0747294,0.04215739667415619
115,training,0.0033573704,0.051093690097332
116,training,0.066660464,0.07601206749677658
117,training,0.0056524808,0.053421687334775925
118,training,0.0029331588,0.009629428386688232
119,training,0.010047462,0.043722834438085556
120,training,0.03171585,0.10648410022258759
121,training,0.016420258,0.09927083551883698
122,training,0.002463853,0.008449058048427105
123,training,0.0051651876,0.0004473840817809105
124,training,0.0017259441,0.05512012513354421
125,training,0.04513468,0.15533734085038303
126,training,0.02064624,0.07913064584136009
127,training,0.008025863,0.0923121251165867
128,training,0.0072755883,0.22066282629966735
129,training,0.0059659006,0.21939132884144782
130,training,0.014986398,0.1836253922432661
131,training,0.0048166653,0.19497595056891442
132,training,0.0021651348,0.02017209678888321
133,training,0.004351635,0.006826403550803661
134,training,0.015184021,0.015824850648641586
135,training,0.07263533,0.06641446053981781
136,training,0.0012498208,0.09657460451126099
137,training,0.0018059927,0.10639717429876328
138,training,0.013540195,0.05858375132083893
139,training,0.042333078,0.007071912754327059
140,training,0.009490319,0.011019552126526833
141,training,0.00573069,0.07724353671073914
142,training,0.0037821752,0.13865147531032562
143,training,0.0062867706,0.11996276676654816
144,training,0.002500473,0.07318904995918274
145,training,0.07797019,0.055270832031965256
146,training,0.06419049,0.053064920008182526
147,training,0.039283372,0.02541019767522812
148,training,0.004680234,0.04186933487653732
149,training,0.0011535499,0.11053887754678726
150,training,0.009907485,0.12585091590881348
151,training,0.0040225396,0.0936102643609047
152,training,0.0015343337,0.09011898189783096
153,training,0.003876862,0.11195305734872818
154,training,0.0065065846,0.1449340134859085
155,training,0.0032892646,0.13282431662082672
156,training,0.0009111795,0.1338910013437271
157,training,0.0007810602,0.14892041683197021
158,training,0.0037197089,0.1466381847858429
159,training,0.003675976,0.13374720513820648
160,training,0.006511591,0.12020552158355713
161,training,0.030703155,0.1311054229736328
162,training,0.0016507817,0.12526802718639374
163,training,0.045745946,0.18694452624768018
164,training,0.0028772342,0.10081232041120529
165,training,0.0023891595,0.09325007945299148
166,training,0.013229602,0.06277339458465575
