step,mode,loss,angle_error(rad)
228,training,0.010207487,0.10196040570735931
229,training,0.0009222023,0.13140062987804413
230,training,0.0018547034,0.1107909083366394
231,training,0.026305418,0.09041109681129456
232,training,0.004080005,0.07793562114238739
233,training,0.0022795822,0.08793671429157257
234,training,0.004986443,0.11623794585466385
235,training,0.00042929544,0.13558848202228546
236,training,0.001159516,0.13944657146930695
237,training,0.0025993101,0.12234668433666229
238,training,0.00092383265,0.10209039598703384
239,training,0.0011787908,0.09213212132453918
240,training,0.00047139908,0.09536686539649963
241,training,0.02524429,0.12010139971971512
242,training,0.00039002602,0.13562920689582825
243,training,0.00020904027,0.14244121313095093
243,test,0,0.14162202179431915
243,test,0,0.13773828744888306
243,test,0,0.12018877267837524
243,test,0,0.07984043657779694
244,training,0.015288424,0.06987270712852478
245,training,0.0066119325,0.06782301515340805
246,training,0.0020005265,0.07883422076702118
247,training,0.00027927966,0.08147571980953217
248,training,0.0012057659,0.08464299142360687
249,training,0.0005085672,0.07730913162231445
250,training,0.002128654,0.07389196008443832
251,training,0.0015913271,0.08113482594490051
252,training,0.00062157266,0.1002410501241684
253,training,0.001915933,0.11476357281208038
254,training,0.0022487978,0.11229990422725677
255,training,0.054428976,0.0984499529004097
256,training,0.0023653351,0.08611702173948288
256,test,0,0.07960191369056702
257,training,0.002514113,0.08646337687969208
258,training,0.0034235555,0.09602303802967072
259,training,0.00025482505,0.1123703271150589
260,training,0.07097976,0.11620823293924332
261,training,0.0009889362,0.10925960540771484
262,training,0.0037249576,0.09574653208255768
263,training,0.0024753339,0.08782161772251129
264,training,0.00085622084,0.08368244767189026
265,training,0.0012120553,0.09548678994178772
266,training,0.0032884376,0.09988269954919815
267,training,0.0030106837,0.046629922837018965
268,training,0.0009867954,0.047417291998863215
269,training,0.0011572802,0.038407372683286665
270,training,0.0031106898,0.07419130206108093
271,training,0.0016644313,0.05010991916060448
272,training,0.0010258061,0.045018114149570465
273,training,0.0013370902,0.06077519431710243
274,training,0.004193258,0.05627778545022011
275,training,0.0022546686,0.06903237849473953
276,training,0.0008272801,0.016519131511449812
277,training,0.0022094196,0.07876353859901429
278,training,0.0013034462,0.09242966175079347
279,training,0.0013075764,0.10293794572353364
280,training,0.000600797,0.13529526963829996
281,training,0.0038879847,0.1063090205192566
282,training,0.0015858302,0.1263809144496918
283,training,0.0016322018,0.12254137098789215
284,training,0.0017674095,0.05563678964972496
285,training,0.00049871893,0.034310076385736465
286,training,0.0014554401,0.03431835025548935
287,training,0.0038843097,0.03299657627940178
288,training,0.0012690298,0.03775683417916298
289,training,0.0008751012,0.04235272482037544
290,training,0.0010138195,0.04765700921416283
291,training,0.0011749406,0.03990650177001953
291,test,0,0.024112612009048462
291,test,0,0.008703149855136871
291,test,0,0.017881447449326515
291,test,0,0.020171033218503
291,test,0,0.011850479990243912
291,test,0,0.011500762775540352
292,training,0.0027975733,0.018848873674869537
293,training,0.0018719786,0.037466082721948624
294,training,0.0013194551,0.06044677272439003
295,training,0.0008661903,0.04112857207655907
296,training,0.002232956,0.040110982954502106
297,training,0.0010549844,0.027776125818490982
298,training,0.002118768,0.0508650578558445
299,training,0.02833292,0.058062367141246796
300,training,0.0020114102,0.09179136157035828
301,training,0.0027040148,0.10294447839260101
302,training,0.0021467633,0.06733252108097076
303,training,0.00027902657,0.04451251029968262
304,training,0.00095139764,0.023199494928121567
305,training,0.004441139,0.014463372528553009
306,training,0.003409217,0.02666505053639412
307,training,0.001541671,0.05838828906416893
308,training,0.0010941632,0.062146853655576706
309,training,0.0016836333,0.06033711135387421
310,training,0.0024418572,0.040885765105485916
311,training,0.0017275709,0.019587352871894836
312,training,0.0017718009,0.024756919592618942
313,training,0.0007659688,0.03221481665968895
314,training,0.001144066,0.03802618756890297
315,training,0.00091951183,0.04801853001117706
316,training,0.0010000197,0.03648056462407112
317,training,0.00470873,0.01868346333503723
318,training,0.0019296695,0.006939411163330078
319,training,0.0013209594,0.000754769891500473
320,training,0.0017299074,0.003740314394235611
321,training,0.00015251696,0.010366853326559067
322,training,0.00073268893,0.026108894497156143
323,training,0.0012617699,0.029781866818666458
324,training,0.0007355314,0.021238580346107483
325,training,0.00032835995,0.1142505332827568
326,training,0.00065911596,0.25066687166690826
327,training,0.025367549,0.37674339637160303
328,training,0.0008630236,0.051156964153051376
329,training,0.007992911,0.042191579937934875
330,training,0.0009897912,0.05974190682172775
331,training,0.0018878189,0.05999242886900902
332,training,0.0006357995,0.05286647751927376
333,training,0.0011917105,0.049118757247924805
334,training,0.0012415727,0.06209798902273178
335,training,0.0022145247,0.07566779851913452
336,training,0.0005546551,0.07899913191795349
337,training,0.0021462752,0.07270126044750214
338,training,0.00037228558,0.055281125009059906
339,training,0.00029433225,0.03722193092107773
340,training,0.08199202,0.03285662829875946
341,training,0.0017265014,0.033006660640239716
342,training,0.00063510204,0.05795268341898918
343,training,0.0017879149,0.07210994511842728
344,training,0.0037581536,0.058072660118341446
345,training,0.0021626018,0.09807358086109161
346,training,0.00031291757,0.0440648265182972
347,training,0.001042597,0.009263090044260028
348,training,0.0015397817,0.05287948250770569
349,training,0.0011014563,0.04313286021351814
350,training,0.0020622849,0.051624517887830734
351,training,0.0062397206,0.05894958972930908
352,training,0.00044541314,0.06741572916507721
353,training,0.0032133241,0.07551050186157227
354,training,0.00070602365,0.06662173569202423
355,training,0.0010547647,0.06599587202072144
356,training,0.0007908747,0.06703175604343414
357,training,0.0008849896,0.06669309735298157
358,training,0.0033323304,0.07118046283721924
359,training,0.0004944549,0.06815121322870255
360,training,0.0013565263,0.06298096477985382
361,training,0.0010897145,0.05425158143043518
362,training,0.0021606623,0.04398639500141144
363,training,0.00080924534,0.03992900624871254
364,training,0.0010300591,0.03987657278776169
365,training,0.075030066,0.03146908059716225
366,training,0.00060151215,0.011881206184625626
367,training,0.0013203732,0.004790779203176498
368,training,0.0011212894,0.015487853437662125
369,training,0.0006196395,0.021405771374702454
370,training,0.0005666014,0.012828711420297623
371,training,0.00095746416,0.0075530968606472015
372,training,0.002122578,0.010443128645420074
373,training,0.00016766909,0.02573705092072487
374,training,0.0031934879,0.041053470224142075
375,training,0.0020077613,0.0426894836127758
376,training,0.0006004366,0.04124772176146507
377,training,0.004164961,0.03209357336163521
378,training,0.0015095226,0.042596228420734406
379,training,0.0010772187,0.05864287167787552
380,training,0.0021475365,0.054443325847387314
381,training,0.0009402656,0.042300935834646225
382,training,0.0019707526,0.027749501168727875
383,training,0.0050193747,0.04403721168637276
384,training,0.002117605,0.06079836189746857
385,training,0.0007793154,0.04954041168093681
386,training,0.01336557,0.009614333510398865
387,training,0.0025164012,0.00023594871163368225
388,training,0.0011418101,0.007650464773178101
389,training,0.0014245413,0.01587049663066864
390,training,0.0008619103,0.017636992037296295
390,test,0,0.007426027208566666
390,test,0,0.0137791708111763
390,test,0,0.026188746094703674
390,test,0,0.02255217730998993
390,test,0,0.016092412173748016
391,training,0.00061713305,0.006168186664581299
392,training,0.0007927329,0.004974700510501862
393,training,0.000940212,0.009473610669374466
394,training,0.00038209694,0.0042297616600990295
395,training,0.00951347,0.005028195679187775
396,training,0.001349036,0.007151991128921509
397,training,0.0010107469,0.0318918451666832
398,training,0.0060058096,0.05958623066544533
399,training,0.0037797554,0.060050442814826965
400,training,0.0010228567,0.039716146886348724
401,training,0.0027943295,0.023081742227077484
402,training,0.003376985,0.018296800553798676
403,training,0.0009334055,0.01731695607304573
404,training,0.0019126022,0.0007260702550411224
405,training,0.00023159884,0.0024862773716449738
406,training,0.00073657196,0.007177608087658882
407,training,0.0005570046,0.0006623789668083191
408,training,0.0019746232,0.01112448051571846
409,training,0.0004369165,0.02226899564266205
410,training,0.0008281362,0.02427556738257408
411,training,0.0033487962,0.015350893139839172
412,training,0.0003342963,0.0028220899403095245
413,training,0.0027654339,0.0035910047590732574
414,training,0.00041345615,0.0063935332000255585
415,training,0.0034617723,0.12387083545327186
416,training,0.0019740167,0.1215310551226139
417,training,0.0006287309,0.01695159077644348
418,training,0.00087310956,0.013895712792873383
419,training,0.0008839034,0.001446053385734558
420,training,0.0015400623,0.022606603801250458
421,training,0.00071693654,0.03409204259514809
422,training,0.012220475,0.041385360062122345
423,training,0.00047691408,0.051035914570093155
424,training,0.00089748256,0.049849752336740494
425,training,0.0010881312,0.04614356905221939
426,training,0.0009713185,0.043250009417533875
427,training,0.00032233223,0.042947862297296524
428,training,0.00070865994,0.04372420161962509
429,training,0.0022487335,0.040959715843200684
430,training,0.0006210009,0.047159917652606964
431,training,0.0008282005,0.05616503581404686
