step,mode,loss,angle_error(rad)
0,test,0,0.010416076518595219
0,test,0,0.036405298858881
0,test,0,0.0354325994849205
0,test,0,0.026581214740872383
0,test,0,0.006801427807658911
0,test,0,0.021206824108958244
1,training,0.00019101737,0.012851400300860405
2,training,0.0025030172,0.01995895802974701
3,training,0.0017613717,0.037388600409030914
4,training,0.0020055138,0.08086361736059189
5,training,0.00221675,0.10033933073282242
6,training,0.0030219436,0.03640985116362572
7,training,0.0022288624,0.009030450135469437
8,training,0.0008511862,0.0021243588998913765
9,training,0.00086591387,0.012298129498958588
10,training,0.00032713453,0.02126176469027996
11,training,0.0017049466,0.04698914662003517
12,training,0.001028733,0.05581454560160637
13,training,0.0006896534,0.06439120322465897
14,training,0.0007136401,0.03871733695268631
15,training,0.0009431635,0.03762923553586006
16,training,0.0006729374,0.02760322391986847
17,training,0.00023573283,0.010746498592197895
18,training,0.0008657422,0.002237912267446518
19,training,0.00057453144,0.002109781838953495
20,training,0.000304949,0.008304343558847904
21,training,0.00080827024,0.012079057283699512
22,training,0.00040045864,0.02042545937001705
23,training,0.0003129102,0.021414685994386673
24,training,0.00048311165,0.014385503716766834
25,training,0.0002596458,0.01596936024725437
26,training,0.00022645961,0.015024500899016857
27,training,0.0001900098,0.015607803128659725
28,training,0.00040038401,0.0025621671229600906
29,training,0.000113863876,0.0005001090466976166
30,training,0.0005731277,0.01605343632400036
31,training,0.00055156986,0.021346446126699448
32,training,0.00033298697,0.013654053211212158
33,training,0.00044056494,0.005827298853546381
34,training,0.0001463033,0.0006359932012856007
35,training,0.000439432,0.014469467103481293
36,training,0.00028557196,0.009203705936670303
37,training,0.00041657808,0.015963807702064514
38,training,9.332427e-05,0.009931131266057491
39,training,0.0003590531,0.005942579358816147
40,training,0.00039928444,0.0013526370748877525
41,training,0.0001348812,0.029262373223900795
42,training,0.00023785734,0.01558519247919321
43,training,0.00018231875,0.020157665014266968
44,training,0.00019983266,0.005723933689296246
45,training,0.0002771713,0.005207992158830166
46,training,0.00033179868,0.007965643890202045
47,training,0.00013736005,0.02533472515642643
48,training,0.00012530715,0.026211543008685112
49,training,0.00014469802,0.024136781692504883
50,training,0.00031716554,0.015385551378130913
51,training,0.00018717839,0.014629059471189976
52,training,0.00014522602,0.010944485664367676
53,training,0.00016304768,0.01360947173088789
54,training,0.00054118637,0.015247676521539688
55,training,0.0004540892,0.027728527784347534
56,training,0.0003675144,0.025793593376874924
57,training,0.0001846931,0.038071248680353165
58,training,0.0002110448,0.031759969890117645
59,training,0.00035474246,0.03071013279259205
60,training,9.7372045e-05,0.03960006684064865
61,training,0.00015183612,0.05762365087866783
62,training,9.27612e-05,0.06733904033899307
63,training,0.00014645766,0.07730907946825027
64,training,0.00012410303,0.08777125179767609
65,training,0.00094680034,0.09549029916524887
66,training,0.00027137535,0.09927720576524734
67,training,0.00076624716,0.08171764761209488
68,training,0.00028998606,0.07189738005399704
69,training,0.00026075554,0.06970920413732529
70,training,0.00014969913,0.06699125468730927
71,training,0.00043508565,0.07843579351902008
72,training,0.00090499956,0.059106018953025335
73,training,0.00023017163,0.01373430788516998
74,training,0.00050985627,0.057474926114082336
75,training,0.00031759124,0.036652110517024994
76,training,0.00050357066,0.03048069402575493
77,training,0.000607416,0.032318904995918274
78,training,0.0003901211,0.032884106040000916
79,training,0.00095793686,0.02860441617667675
80,training,0.0005203363,0.03343823179602623
81,training,0.0003184201,0.019739171490073204
82,training,0.00029929916,0.013399941846728325
83,training,0.0003542148,0.00939509179443121
84,training,0.00024588444,0.01906869187951088
85,training,0.00018062831,0.019489925354719162
86,training,0.00049755047,0.03428565338253975
87,training,0.0003437383,0.022858548909425735
88,training,8.7838955e-05,0.026926614344120026
89,training,0.00024954107,0.008200402371585369
90,training,0.00024987562,0.002469726838171482
91,training,0.00028645823,0.013953360728919506
92,training,9.376411e-05,0.03072209283709526
93,training,0.00019652957,0.031984370201826096
94,training,0.00023200127,0.03971802815794945
95,training,0.0005413397,0.05941098555922508
96,training,0.00031599234,0.03299952298402786
97,training,0.00064943417,0.0028354767709970474
98,training,0.0003476967,0.023970626294612885
99,training,0.0005656077,0.014079626649618149
100,training,0.00026786915,0.11135505139827728
101,training,0.00013278927,0.08644602447748184
102,training,0.0020219656,0.10813064128160477
103,training,0.00036434576,0.11030586063861847
104,training,0.0014070411,0.10688988119363785
105,training,0.0017844673,0.4428590953350068
106,training,0.00038981502,0.66938796043396
107,training,0.0038882068,0.7034099876880646
108,training,9.527814e-05,0.6955916821956635
109,training,0.0005426491,0.6812738567590714
110,training,0.00047152597,0.48410465717315676
111,training,0.007803555,0.2282511703670025
112,training,0.02587312,0.18786786124110222
113,training,0.064456075,0.1575496308505535
114,training,0.0006449062,0.17699026688933372
115,training,0.00043076338,0.16379719600081444
116,training,0.0011079089,0.1378278248012066
117,training,0.021507485,0.16851460561156273
118,training,0.0027245295,0.054681172966957126
119,training,0.0011395597,0.4437125623226166
120,training,0.00036114367,0.4886386841535568
121,training,0.0031769539,0.6742694541811943
122,training,0.00048645993,0.003026203252375126
123,training,0.0030501436,0.06959784775972366
124,training,0.0017584745,0.07549522072076797
125,training,0.0049883164,0.0811309739947319
126,training,0.0023602839,0.060437142848968506
127,training,0.0023160113,0.04350574314594269
128,training,0.008642672,0.040087953209877014
129,training,0.0005556996,0.04567599296569824
130,training,0.0001221567,0.054103411734104156
131,training,0.002048263,0.05364873260259628
132,training,0.005490471,0.04698034003376961
133,training,0.0011900159,0.03951844573020935
134,training,0.0006531899,0.0324723944067955
135,training,0.03974882,0.027501411736011505
136,training,0.0007983148,0.028916578739881516
137,training,0.048596803,0.030695531517267227
138,training,0.001097389,0.028830118477344513
139,training,0.058777645,0.01902078092098236
140,training,0.0011297713,0.0067863259464502335
141,training,0.023940215,0.0017645703628659248
142,training,0.0011751183,0.0010419683530926704
143,training,0.022804268,0.009345164522528648
144,training,0.0004853144,0.011871911585330963
145,training,0.00068415265,0.012573321349918842
146,training,0.039811496,0.0134121710434556
147,training,0.042356007,0.007668006233870983
148,training,0.0010238062,0.013917108997702599
149,training,0.00059258175,0.03133348748087883
150,training,0.00046540023,0.05508287996053696
151,training,0.0008928718,0.06251116096973419
152,training,0.043152303,0.05323077738285065
153,training,0.019356463,0.021320372819900513
154,training,0.009922055,0.001417374238371849
155,training,0.0031612683,0.008937269449234009
156,training,0.0049139303,0.03191631659865379
157,training,0.030120498,0.04158494248986244
158,training,0.0013213744,0.034571774303913116
159,training,0.00048297222,0.014048304408788681
160,training,0.047351714,0.000369255430996418
161,training,0.0014998128,0.00472759734839201
162,training,0.013054022,0.007646217942237854
163,training,0.0006052309,0.009884549304842949
164,training,0.0003821203,0.012675764039158821
165,training,0.0005895002,0.0006431965157389641
166,training,0.0003179334,0.013634874485433102
167,training,0.0006784246,0.011295851320028305
168,training,0.0013430894,0.005814322270452976
169,training,0.00013099266,0.02046993188560009
170,training,0.0002377952,0.030459512025117874
171,training,0.04042012,0.040602587163448334
172,training,0.0026449955,0.08089952915906906
173,training,0.00055065076,0.10345292091369629
174,training,0.00016214473,0.11763519793748856
175,training,0.00030982704,0.08782174438238144
176,training,0.00032874447,0.07524602115154266
177,training,0.0026906517,0.08408240973949432
178,training,0.0029674312,0.07874388992786407
179,training,0.00031892178,0.06318780034780502
180,training,0.00030566222,0.06089799478650093
181,training,0.0026080864,0.07877679914236069
182,training,0.036953192,0.09195346385240555
183,training,0.0009926126,0.09812739491462708
184,training,0.012557825,0.08049870282411575
185,training,0.0004920905,0.048181552439928055
186,training,0.000995843,0.022217195481061935
187,training,0.0020281752,0.02029050700366497
188,training,0.0032849293,0.03376070410013199
189,training,0.03721801,0.051543228328228
190,training,0.0012092992,0.06751281768083572
191,training,0.0059272074,0.041826628148555756
192,training,0.008875243,0.0067969877272844315
193,training,0.001948615,0.023552294820547104
194,training,0.045769278,0.0339183509349823
195,training,0.0011262776,0.02518259920179844
196,training,0.002735135,0.14406954869627953
197,training,8.366219e-05,0.02721528336405754
198,training,0.014069758,0.011433279141783714
199,training,0.004443409,0.039899468421936035
200,training,0.0020984637,0.06309458613395691
201,training,0.007566976,0.08823005855083466
202,training,0.0014013746,0.11267277598381042
203,training,0.0050872257,0.11290892958641052
204,training,0.00095101114,0.09552925825119019
205,training,0.00039638756,0.0840243324637413
206,training,0.00046735018,0.06475888192653656
207,training,0.0008174999,0.04037456214427948
208,training,0.0011088009,0.0242747999727726
209,training,0.000300111,0.02387765422463417
210,training,0.0006304515,0.031749166548252106
211,training,0.0002699284,0.03752264380455017
212,training,0.0029113234,0.040685564279556274
213,training,0.003168797,0.025682702660560608
214,training,0.00024624367,0.01723790541291237
215,training,0.0013263654,0.015267178416252136
216,training,0.0016590345,0.01698508858680725
217,training,0.00035210545,0.025813117623329163
218,training,0.00058269396,0.030484937131404877
219,training,0.0005658695,0.032337039709091187
220,training,0.0007478774,0.03543444722890854
221,training,0.001809946,0.045657187700271606
222,training,0.0012275589,0.053380612283945084
223,training,0.00081273686,0.0576084703207016
224,training,0.0013046088,0.05747924745082855
225,training,0.0026895509,0.05299436300992966
226,training,0.0009499773,0.04174567759037018
227,training,0.025431018,0.029412858188152313
228,training,0.0013490559,0.0182582288980484
229,training,0.008850474,0.024432016536593437
230,training,0.0008238594,0.042049627751111984
231,training,0.00087899563,0.05449911206960678
232,training,0.0006300103,0.058634959161281586
233,training,0.0019203143,0.05432574823498726
234,training,0.00032864793,0.03888383507728577
235,training,0.0003184199,0.013040442019701004
236,training,0.04211138,0.012254012748599052
237,training,0.0041469904,0.021505005657672882
238,training,0.0011845019,0.012962529435753822
239,training,0.0013777143,0.0027420809492468834
240,training,0.004953132,0.012698124162852764
241,training,0.0015036546,0.02062436193227768
242,training,0.0024375492,0.017635222524404526
243,training,0.0027300126,0.007992335595190525
244,training,0.0013775465,0.0016263369470834732
245,training,0.00031998067,0.003819569945335388
246,training,0.0011829741,0.012595823034644127
247,training,0.00072815444,0.012855356559157372
248,training,0.00028083718,0.007534133270382881
249,training,0.00019967461,0.0024321237578988075
250,training,0.00021598651,0.001882827840745449
251,training,0.0005445244,0.012357709929347038
252,training,0.00033214097,0.021265733987092972
253,training,0.000414325,0.014735131524503231
254,training,0.032371666,0.005995059385895729
255,training,0.00037408582,0.001049400307238102
256,training,0.0032139542,0.010217505507171154
257,training,0.0005030019,0.011324436403810978
258,training,0.00039277325,0.010995105840265751
259,training,0.0015078788,0.00917412806302309
260,training,0.002472032,0.00042770616710186005
261,training,0.00026178427,0.004761212505400181
262,training,0.00035878643,0.007893319241702557
263,training,0.0003660518,0.013840284198522568
264,training,0.009075218,0.020978521555662155
265,training,0.03111021,0.032636433839797974
266,training,0.003178799,0.042162783443927765
267,training,0.001665547,0.04084625467658043
268,training,0.00047145475,0.03084755316376686
269,training,0.0006209911,0.016739118844270706
270,training,0.024755597,0.010694858618080616
271,training,0.00029791024,0.019717460498213768
272,training,0.00033919152,0.02342761494219303
273,training,0.00015546856,0.026254676282405853
274,training,0.0003901602,0.030338801443576813
275,training,0.00059811625,0.029842521995306015
276,training,0.00013815051,0.02882976457476616
277,training,0.0022557534,0.024363724514842033
278,training,0.002690892,0.028329065069556236
279,training,0.0010556877,0.03273143991827965
280,training,0.0012064265,0.03983844816684723
281,training,6.6530294e-05,0.048235710710287094
282,training,0.00061449007,0.05059216171503067
283,training,0.00022113093,0.04804975166916847
284,training,0.0020743634,0.04239663481712341
285,training,0.0007424226,0.05012449622154236
286,training,0.00024524162,0.061798468232154846
287,training,0.0007916546,0.05960068479180336
288,training,0.0013096947,0.04413406923413277
289,training,0.00043709227,0.03175487741827965
290,training,0.0005231421,0.025534147396683693
291,training,0.00082349643,0.02112783119082451
292,training,0.0010567503,0.030507106333971024
293,training,0.00021032496,0.04859986528754234
294,training,0.00072482665,0.057170942425727844
295,training,0.009281415,0.046413127332925797
296,training,0.0018559805,0.025142721831798553
297,training,0.0018901062,0.017600659281015396
298,training,0.00073403696,0.02573925442993641
299,training,0.0008588228,0.028116822242736816
300,training,0.00018831069,0.025909896939992905
301,training,0.0008410384,0.042875856161117554
302,training,0.0020851162,0.05249123275279999
303,training,0.011428024,0.04188504070043564
304,training,0.001981213,0.029459618031978607
305,training,0.0012586103,0.028770439326763153
306,training,0.0005334639,0.03334859758615494
307,training,0.03467811,0.04682232439517975
308,training,0.0006555223,0.059126079082489014
309,training,0.00021891407,0.05559563636779785
310,training,0.0047491384,0.04035414382815361
311,training,0.0039011415,0.014251862652599812
312,training,0.0012642001,0.00482498575001955
313,training,0.0013499579,0.01573801040649414
314,training,0.0010381035,0.02835610881447792
315,training,7.589301e-05,0.0519617460668087
316,training,0.0022210106,0.061952318996191025
317,training,0.0006217306,0.0532546192407608
318,training,0.014214622,0.051443956792354584
319,training,0.0010335903,0.041148535907268524
320,training,0.013345915,0.03411337733268738
321,training,0.0003112329,0.018869206309318542
322,training,0.00036582458,0.017516352236270905
323,training,0.0007943735,0.020167069509625435
324,training,0.00019486039,0.019706744700670242
325,training,0.00022412286,0.021461868658661842
326,training,0.032532293,0.034013643860816956
327,training,0.00045960318,0.04722362756729126
328,training,0.0005840378,0.04949220269918442
329,training,0.0024920963,0.032697029411792755
330,training,0.008976312,0.019403140991926193
331,training,0.0007397889,0.013622037135064602
332,training,0.00024792663,0.012067493982613087
333,training,0.00063492113,0.024277254939079285
334,training,0.00021514595,0.028946712613105774
335,training,0.00020859002,0.02140885405242443
336,training,0.0015406844,0.01608881726861
337,training,0.00025836623,0.03065282106399536
338,training,0.0003753713,0.041857387870550156
339,training,0.0012505283,0.04860017076134682
340,training,0.0013371598,0.041948944330215454
341,training,0.00021707888,0.023706885054707527
342,training,0.00197042,0.019234992563724518
343,training,0.0016831134,0.017902890220284462
344,training,0.00037162105,0.022583696991205215
345,training,0.024546746,0.037894077599048615
346,training,0.017683774,0.06612835824489594
347,training,0.00073467,0.06316956877708435
348,training,0.0018436674,0.04629025235772133
349,training,0.0005421517,0.03285100311040878
350,training,0.00065212493,0.042467862367630005
351,training,0.0011288578,0.07664203643798828
352,training,0.00036842967,0.09937705099582672
353,training,0.00054141245,0.09032678604125977
354,training,0.00021270425,0.0806429386138916
355,training,0.0005038999,0.06831920892000198
356,training,0.0119027,0.06127399951219559
357,training,0.0007208207,0.0653996616601944
358,training,0.0005803028,0.06558399647474289
359,training,0.0002103671,0.06879158318042755
360,training,0.00023052856,0.06105439364910126
361,training,0.00022370514,0.04778686538338661
362,training,0.00019906946,0.04171861708164215
363,training,0.0008627892,0.03406719118356705
364,training,0.00070507056,0.03239895775914192
365,training,0.00078232994,0.010136274620890617
366,training,0.0003592682,0.0064751161262393
367,training,0.006036218,0.4049190282821655
368,training,0.00039853604,0.376499679684639
369,training,0.0002463038,0.6599507004022599
370,training,0.00045769848,0.7070000737905503
371,training,0.00058429374,0.7478677541017532
372,training,0.022375077,0.8177815079689026
373,training,0.06987887,0.7670727036893368
374,training,0.00017391516,0.5202959150075913
375,training,0.003359749,0.14670580327510835
376,training,0.00086618296,0.11080963611602784
377,training,0.0006893973,0.022525879740715016
378,training,0.0069420394,0.0344500571489334
379,training,0.0006143748,0.07086355984210968
380,training,0.05321675,0.18109853863716124
381,training,0.023789123,0.1299092948436737
382,training,0.00046797423,0.29611900448799133
383,training,0.0024239835,0.26190173625946045
384,training,0.003911526,0.2078164666891098
385,training,0.003727339,0.16509684920310974
386,training,0.0011884571,0.17254504561424255
387,training,0.0007316189,0.15551313757896423
388,training,0.020282116,0.2041846662759781
389,training,0.003532768,0.19677956402301788
390,training,0.0028705301,0.1570676863193512
391,training,0.0016797439,0.11928098648786545
392,training,0.021327948,0.07706036269664765
393,training,0.0028007315,0.11321624219417573
394,training,0.00068558136,0.38593169897794727
395,training,0.0011293053,0.3363675191998482
396,training,0.00026746208,0.03627124801278114
397,training,0.00542152,0.06507617980241776
398,training,0.016501958,0.0586528405547142
399,training,0.0020954963,0.06571340560913086
400,training,0.017048031,0.07491455972194672
401,training,0.012518045,0.07993903756141663
402,training,0.00037134014,0.08042815327644348
403,training,0.000389045,0.0857425183057785
404,training,0.00037407884,0.0931851789355278
405,training,0.010009066,0.08053619414567947
406,training,0.00032401984,0.07800973206758499
407,training,0.0007073178,0.0861867219209671
408,training,0.0006145845,0.09509234130382538
409,training,0.0052650287,0.08910658210515976
410,training,0.0059400313,0.09094691276550293
411,training,0.0007043964,0.09701092541217804
412,training,0.0013315659,0.0988038033246994
413,training,0.00044820516,0.038611600548028945
414,training,0.0017710949,0.046570760384202
415,training,0.028110977,0.02967373803257943
416,training,0.047712076,0.07800990492105485
417,training,0.0021422927,0.15949960984289646
418,training,0.0051937317,0.25286081396043303
419,training,0.005101528,0.2918360508978367
420,training,0.0063145123,0.04430475831031799
421,training,0.061693206,0.0263476874679327
422,training,0.0005634375,0.025671103969216347
423,training,0.0019806721,0.025818951427936554
424,training,0.0013183645,0.030891355127096176
425,training,0.0005269349,0.05103929340839386
426,training,0.046173513,0.06812725216150284
427,training,0.0015127539,0.08697635680437088
428,training,0.02846546,0.09197741746902466
429,training,0.00047619996,0.06730782985687256
430,training,0.001301972,0.03862997144460678
431,training,0.001635217,0.045312490314245224
432,training,0.0009436456,0.07607802748680115
433,training,0.0012370106,0.10312401503324509
434,training,0.0091404095,0.1204334944486618
435,training,0.00078589644,0.1395590603351593
436,training,0.0010240691,0.15512657165527344
437,training,0.0012003983,0.15523362159729004
438,training,0.0007743275,0.14047101140022278
439,training,0.0019483117,0.13072341680526733
440,training,0.00066676777,0.13521942496299744
441,training,0.00010374686,0.13367772102355957
442,training,0.0012441522,0.16262787580490112
443,training,0.0007091918,0.25933265686035156
444,training,0.0011863397,0.26566576957702637
445,training,0.005865788,0.23331983387470245
446,training,0.0015558917,0.22490033507347107
447,training,0.0014860331,0.21879372000694275
448,training,0.009572948,0.21339166164398193
449,training,0.0016858894,0.22135001420974731
450,training,0.0007488089,0.20626004040241241
451,training,0.0014005171,0.1807907521724701
452,training,0.0019814118,0.23660172522068024
453,training,0.008725514,0.23947221040725708
454,training,0.00072512636,0.22624026238918304
455,training,0.0009737767,0.2306719720363617
456,training,0.009695404,0.21142436563968658
457,training,0.00078318664,0.19102807343006134
458,training,0.0005581085,0.2071249783039093
459,training,0.0038844338,0.2289644032716751
460,training,0.0004932751,0.23688174784183502
461,training,0.0033302053,0.2642476260662079
462,training,0.0007516361,0.252796471118927
463,training,0.004325716,0.20761267840862274
464,training,0.001205723,0.1817426234483719
465,training,0.0013597511,0.17497742176055908
466,training,0.0047902865,0.16675016283988953
467,training,0.0009851932,0.17305070161819458
468,training,0.0155180385,0.17318877577781677
469,training,0.00078513153,0.15001054108142853
470,training,0.005714164,0.15815189480781555
471,training,0.0008890196,0.16826018691062927
472,training,0.0052523366,0.15113306045532227
473,training,0.0001892982,0.13491886854171753
474,training,0.00031719278,0.15261095762252808
475,training,0.00040585783,0.163606196641922
476,training,0.0016165472,0.1618674248456955
477,training,0.00044230925,0.16708609461784363
478,training,0.0013894566,0.1548064947128296
479,training,0.00046922418,0.09525911509990692
480,training,0.015241839,0.05239475518465042
481,training,0.003347952,0.025516042485833168
482,training,0.0018394627,0.008728140033781528
483,training,0.00079657475,0.07465086877346039
484,training,0.0009892138,0.2219470739364624
485,training,0.0049789725,0.7756904721260072
486,training,0.00046549411,1.1205052077770232
487,training,0.0019387681,0.9332318246364594
488,training,0.00048719946,0.31321295350790024
489,training,0.0013792154,0.2913228824734688
490,training,0.00044460082,0.13471605330705644
491,training,0.00089694746,0.27503997310996053
492,training,0.00044427678,0.31192949786782265
493,training,0.0018807384,0.3083755619823933
494,training,0.00223513,0.4683905974030495
495,training,0.0028823358,0.5480466246604919
496,training,0.0055414657,0.6316060796380043
497,training,0.009733331,0.5475697949528694
498,training,0.0035649815,0.5882147680968046
499,training,0.00013726829,0.4643619641661644
500,training,0.0002913698,0.3912279069423676
501,training,0.009438436,0.40510197579860685
502,training,0.0066723963,0.06383369863033295
503,training,0.005934724,0.03094124048948288
504,training,0.0020368784,0.022019406780600548
505,training,0.0077949488,0.0070520248264074326
506,training,0.0033752557,0.00693102553486824
507,training,0.057842135,0.004313752055168152
508,training,0.001906041,0.007967688143253326
509,training,0.021703448,0.005401665344834328
510,training,0.004030759,0.02673731930553913
511,training,0.00771508,0.0348079577088356
512,training,0.06033986,0.021453525871038437
513,training,0.0034761042,0.0014025252312421799
514,training,0.00064940675,0.0036736875772476196
515,training,0.0032396351,0.01955319009721279
516,training,0.0074770087,0.036671966314315796
517,training,0.0039160005,0.04380141198635101
518,training,0.0068452484,0.04795975238084793
519,training,0.019042617,0.04759642854332924
520,training,0.04119365,0.04109976068139076
521,training,0.005093963,0.028519466519355774
522,training,0.0042807767,0.02968406304717064
523,training,0.00019402418,0.04638110101222992
524,training,0.022263937,0.050619982182979584
525,training,0.02550611,0.04870288074016571
526,training,0.004377931,0.06105221435427666
527,training,0.0009189717,0.07293344289064407
528,training,0.0048955306,0.06232404708862305
529,training,0.00020132882,0.03413282334804535
530,training,0.005146206,0.02039245329797268
531,training,0.008392005,0.04094764590263367
532,training,0.0021045723,0.08620329201221466
533,training,0.0056968722,0.10020305216312408
534,training,0.0024402693,0.07782585173845291
535,training,0.0006848302,0.04935082793235779
536,training,0.0010524903,0.032821789383888245
537,training,0.0021942167,0.02912142127752304
538,training,0.005821098,0.04996272921562195
539,training,0.0026128837,0.07871249318122864
540,training,0.0012045188,0.0874934196472168
541,training,0.00086445594,0.07733307033777237
542,training,0.0005235273,0.07223029434680939
543,training,0.0036167672,0.07202251255512238
544,training,0.0014416571,0.08126859366893768
545,training,0.006379162,0.0911654680967331
546,training,0.0031599558,0.09539345651865005
547,training,0.02088115,0.08648891001939774
548,training,0.0019071563,0.0692419558763504
549,training,0.0008322877,0.05430031567811966
550,training,0.002582547,0.05230624973773956
551,training,0.0055407383,0.0511288084089756
552,training,0.00045106604,0.052557140588760376
553,training,0.026613984,0.10225065052509308
554,training,0.0026469436,0.15625102818012238
555,training,0.008415976,0.17299310863018036
556,training,0.0026455459,0.13788220286369324
557,training,0.0047446536,0.10298846662044525
558,training,0.002063097,0.07499617338180542
559,training,0.003331045,0.06412937492132187
560,training,0.058745846,0.09271980822086334
561,training,0.002182698,0.314545938372612
562,training,0.0013639688,0.34956787899136543
563,training,0.0035197926,0.2888802595436573
564,training,0.0047659064,0.03822203725576401
565,training,0.0074366075,0.09619908034801483
566,training,0.0024991923,0.11910558491945267
567,training,0.0014009491,0.14353975653648376
568,training,0.001835965,0.14746053516864777
569,training,0.0015216599,0.15330466628074646
570,training,0.0012349433,0.1750820279121399
571,training,0.0020285402,0.1889701634645462
572,training,0.00034936005,0.20026251673698425
573,training,0.0010400378,0.201147198677063
574,training,0.036171958,0.20048555731773376
575,training,0.0031472715,0.20619580149650574
576,training,0.0030536652,0.19839124381542206
577,training,0.002792858,0.17395208775997162
578,training,0.0029252446,0.16607798635959625
579,training,0.0009118511,0.16910319030284882
580,training,0.0007360128,0.18606384098529816
581,training,0.0012318497,0.2136079967021942
582,training,0.0016081521,0.22461554408073425
583,training,0.047252834,0.23107926547527313
584,training,0.006837654,0.2268848717212677
585,training,0.0019631325,0.19774991273880005
586,training,0.007425693,0.1957157701253891
587,training,0.0011171917,0.20247812569141388
588,training,0.0032692058,0.173024638928473
589,training,0.02001547,0.10333445742726326
590,training,0.010741061,0.09237874746322633
591,training,0.021006977,0.17250521779060363
592,training,0.0022362035,0.27416714131832126
593,training,0.0008187228,0.07226395606994629
594,training,0.016478015,0.010787907987833023
595,training,0.046457168,0.012347640469670296
596,training,0.003231312,0.004968097433447838
597,training,0.0022141838,0.013048036023974419
598,training,0.003064233,0.010631637647747993
599,training,0.002462994,0.02398039400577545
600,training,0.006330435,0.010065375827252865
601,training,0.003634759,0.008443871513009071
602,training,0.004408271,0.034257255494594574
603,training,0.0010820607,0.04055963456630707
604,training,0.00545931,0.050844065845012665
605,training,0.0038364653,0.04756510257720947
606,training,0.0020824324,0.054022014141082764
607,training,0.004524897,0.0629752054810524
608,training,0.0021508401,0.07791803032159805
609,training,0.0016412485,0.08372239023447037
610,training,0.0040320167,0.09425634890794754
611,training,0.013261457,0.13021717965602875
612,training,0.002678782,0.15976086258888245
613,training,0.0028153053,0.18874554336071014
614,training,0.0041878372,0.21127906441688538
615,training,0.0037675716,0.22585397958755493
616,training,0.004230743,0.22544406354427338
617,training,0.0046724025,0.22421671450138092
618,training,0.00083311053,0.2200477123260498
619,training,0.001846784,0.2167973816394806
620,training,0.0036676526,0.21648477017879486
621,training,0.00069697184,0.21585629880428314
622,training,0.0016698759,0.20163880288600922
623,training,0.030731052,0.19009068608283997
624,training,0.0015032776,0.19553464651107788
625,training,0.0023489024,0.20110854506492615
626,training,0.0018677523,0.20781491696834564
627,training,0.0027329668,0.21057383716106415
628,training,0.005155824,0.19849620759487152
629,training,0.0018374433,0.181013822555542
630,training,0.0027529092,0.17076604068279266
631,training,0.0016753615,0.1870649755001068
632,training,0.003978349,0.19577564299106598
633,training,0.0019752546,0.19330719113349915
634,training,0.002345515,0.021960370242595673
635,training,0.0032633557,0.12312133610248566
636,training,0.004572372,0.18733425736427306
637,training,0.0012319479,0.33075411766767504
638,training,0.0007582037,0.49760620296001434
639,training,0.004694547,0.5427051350474358
640,training,0.007340059,0.5712610498070717
641,training,0.0042743036,0.5839481130242348
642,training,0.009618481,0.6232342720031738
643,training,0.0048192646,0.6269367203116417
644,training,0.0010815363,0.6452786959707737
